product_id,original_title,cleaned_title,keyword,search_volume,competition,competition_index,similarity_score,overlap_ratio
54323,Jordan 4 Retro White Cement (2016) Replica,Jordan 4 Retro White Cement (2016),white cement jordan 4 2016,260,HIGH,92.0,195.0,0.75
54323,Jordan 4 Retro White Cement (2016) Replica,Jordan 4 Retro White Cement (2016),white cement jordan 4 retro,170,LOW,5.0,170.0,1.0
54323,Jordan 4 Retro White Cement (2016) Replica,Jordan 4 Retro White Cement (2016),men's jordan 4 cement,260,HIGH,100.0,130.0,0.5
54323,Jordan 4 Retro White Cement (2016) Replica,Jordan 4 Retro White Cement (2016),nike white cement 4,210,HIGH,100.0,105.0,0.5
54314,Air Jordan 1 Retro High OG 'UNC Toe' Best Quality Reps,Air Jordan 1 Retro High OG 'UNC Toe' Best Quality,air jordan 1 retro high og unc toe best quality,0,UNKNOWN,0.0,0.0,0
54343,"Air Jordan 1 ""Bred Toe"" Quality Reps","Air Jordan 1 ""Bred Toe"" Quality",air jordan 1 bred toe quality,0,UNKNOWN,0.0,0.0,0
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan 4 metallic red,14800,HIGH,95.0,11100.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordans 4 metallic red,14800,HIGH,95.0,7400.0,0.5
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan 4 red metallic,4400,HIGH,95.0,3300.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordans 4 red metallic,4400,HIGH,95.0,2200.0,0.5
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan 4 retro metallic red,1900,HIGH,99.0,1900.0,1.0
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordans 4 retro metallic red,1900,HIGH,99.0,1425.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan retro 4 metallic red,1000,HIGH,69.0,1000.0,1.0
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,metallic red jordan 4,1300,HIGH,79.0,975.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,air jordan 4 metallic red,1000,HIGH,89.0,750.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,red metallic jordan 4,1000,HIGH,94.0,750.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan 4 retro metallic,1000,HIGH,100.0,750.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,air jordan 4 retro metallic red,720,HIGH,100.0,720.0,1.0
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan retro 4 metallic,880,MEDIUM,62.0,660.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,j4 metallic red,1300,MEDIUM,52.0,650.0,0.5
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,air jordan 4 red metallic,720,HIGH,89.0,540.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan metallic red,720,HIGH,93.0,540.0,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,red metallics jordan 4,1000,HIGH,94.0,500.0,0.5
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,retro 4 metallic red,590,HIGH,74.0,442.5,0.75
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,metallic red 4s,880,HIGH,92.0,440.0,0.5
54363,Jordan 4 Retro Metallic Red Reps,Jordan 4 Retro Metallic Red,jordan 4 retro red metallic,320,HIGH,100.0,320.0,1.0
54374,KAWS x Sky High Farm Workwear x Air Force 1 'White',KAWS x Sky High Farm Workwear x Air Force 1 'White',kaws x sky high farm workwear x air force 1 white,10,LOW,0.0,10.0,1.0
54398,KAWS x Sky High Farm Workwear x Air Force 1 'Black' Reps,KAWS x Sky High Farm Workwear x Air Force 1 'Black',kaws x sky high farm workwear x air force 1 black,0,UNKNOWN,0.0,0.0,0
54417,Air Max Scorpion 'Olive Aura',Air Max Scorpion 'Olive Aura',air max scorpion olive aura,10,HIGH,100.0,10.0,1.0
54417,Air Max Scorpion 'Olive Aura',Air Max Scorpion 'Olive Aura',dj4702 300,40,HIGH,83.0,0.0,0.0
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",adidas yeezy boost 350 v2 tail light,1600,HIGH,100.0,1600.0,1.0
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy tail light,1600,HIGH,88.0,960.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy 350 tail light,880,HIGH,90.0,704.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy 350 light,1000,HIGH,100.0,600.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy boost 350 v2 tail light,390,HIGH,100.0,390.0,1.0
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy 350 v2 tail light,320,HIGH,86.0,320.0,1.0
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",tail light yeezy,390,MEDIUM,53.0,234.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy boost 350 tail light,110,HIGH,87.0,88.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",adidas yeezy 350 v2 tail light,50,HIGH,96.0,50.0,1.0
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy boost tail light,70,HIGH,99.0,42.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",adidas yeezy tail light,70,HIGH,100.0,42.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy v2 tail light,50,MEDIUM,62.0,40.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy tail light 350,50,HIGH,94.0,40.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",adidas yeezy boost 350 tail light,50,HIGH,83.0,40.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",tail light yeezy 350,40,HIGH,87.0,32.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy tail light v2,40,HIGH,100.0,32.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",v2 tail light,50,MEDIUM,41.0,30.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",350 tail light,40,LOW,7.0,24.0,0.6
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",adidas yeezy 350 tail light,30,HIGH,90.0,24.0,0.8
54469,"YEEZY 350 V2 ""TAIL LIGHT"" REPLICA","YEEZY 350 V2 ""TAIL LIGHT""",yeezy 350 tail light on feet,30,MEDIUM,51.0,24.0,0.8
54524,"Yeezy Slide ""AZURE"" ID4133 MATTE","Yeezy Slide ""AZURE"" ID4133 MATTE",yeezy slide azure id4133 matte,0,UNKNOWN,0.0,0.0,0
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 super moon yellow,170,HIGH,96.0,170.0,1.0
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 moon yellow,210,HIGH,93.0,168.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 supermoon yellow,210,HIGH,100.0,126.0,0.6
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 yellow moon,110,HIGH,99.0,88.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 supermoon,210,HIGH,75.0,84.0,0.4
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 yellow,140,HIGH,99.0,84.0,0.6
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',adidas yeezy 500 super moon yellow,70,HIGH,96.0,70.0,1.0
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 moon,70,HIGH,88.0,42.0,0.6
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy moons,170,HIGH,88.0,34.0,0.2
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 super moon,40,HIGH,79.0,32.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 super moon yellow on feet,30,MEDIUM,33.0,30.0,1.0
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 supermoon yellow on feet,50,MEDIUM,60.0,30.0,0.6
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy 500 yellow moon on feet,30,MEDIUM,45.0,24.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy super moon yellow,30,HIGH,88.0,24.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',super moon yellow yeezy 500,20,HIGH,100.0,20.0,1.0
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',yeezy supermoon yellow,50,HIGH,100.0,20.0,0.4
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',super moon yellow,30,MEDIUM,44.0,18.0,0.6
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',adidas yeezy 500 moon yellow,20,HIGH,92.0,16.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',super moon yellow 500,20,HIGH,76.0,16.0,0.8
54595,Yeezy 500 'Super Moon Yellow' Reps,Yeezy 500 'Super Moon Yellow',super moon yellow yeezy,20,HIGH,83.0,16.0,0.8
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniére jordan 1,320,HIGH,74.0,106.66666666666666,0.3333333333333333
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,air jordan 1 high a ma maniere,70,HIGH,75.0,58.333333333333336,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniére x air jordan 1 high og airness,40,HIGH,75.0,33.333333333333336,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniére x air jordan 1 high og,40,HIGH,96.0,33.333333333333336,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,air jordan 1 high og a ma maniere,30,MEDIUM,64.0,30.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,air jordan 1 retro high og a ma maniere,30,HIGH,88.0,30.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniére x air jordan 1 high,40,MEDIUM,52.0,26.666666666666664,0.6666666666666666
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,nike air jordan 1 retro high og a ma maniére,30,MEDIUM,52.0,25.0,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,jordan 1 a ma maniére,70,MEDIUM,35.0,23.333333333333332,0.3333333333333333
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniere x air jordan 1 high og airness,20,MEDIUM,36.0,20.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,nike air jordan 1 retro high og a ma maniere,20,HIGH,100.0,20.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,aj1 high a ma maniere,30,MEDIUM,48.0,15.0,0.5
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,jordan one a ma maniere,30,MEDIUM,54.0,15.0,0.5
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniere x air jordan 1 high og,10,LOW,30.0,10.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,air jordan 1 high og a ma maniere x,10,HIGH,74.0,10.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,nike air jordan 1 high og a ma maniere,10,HIGH,81.0,10.0,1.0
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniere x air jordan 1 high,10,HIGH,100.0,8.333333333333334,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniére x air jordan 1 retro high og,10,HIGH,100.0,8.333333333333334,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,nike air jordan 1 high a ma maniere,10,HIGH,75.0,8.333333333333334,0.8333333333333334
54632,A Ma Maniere x Air Jordan 1 High OG Replica,A Ma Maniere x Air Jordan 1 High OG,a ma maniere x air jordan 1 airness,10,UNKNOWN,0.0,6.666666666666666,0.6666666666666666
54704,Air Max Scorpion 'Just Do It',Air Max Scorpion 'Just Do It',air max scorpion just do it,10,HIGH,100.0,10.0,1.0
54710,Air Max Scorpion 'Black Persian Violet',Air Max Scorpion 'Black Persian Violet',air max scorpion black and persian violet,10,HIGH,100.0,10.0,1.0
54710,Air Max Scorpion 'Black Persian Violet',Air Max Scorpion 'Black Persian Violet',nike air max scorpion black and persian violet,10,HIGH,100.0,10.0,1.0
54710,Air Max Scorpion 'Black Persian Violet',Air Max Scorpion 'Black Persian Violet',nike wmns air max scorpion black and persian violet,10,UNKNOWN,0.0,10.0,1.0
54710,Air Max Scorpion 'Black Persian Violet',Air Max Scorpion 'Black Persian Violet',air max scorpion black persian violet,0,UNKNOWN,0.0,0.0,0
54734,Off White Purple Gradient Hoodie Replica,Off White Purple Gradient Hoodie,off white purple gradient hoodie,0,UNKNOWN,0.0,0.0,0
54810,Yeezy700 'Fadazu' Top Quality Replica,Yeezy700 'Fadazu' Top Quality,yeezy700 fadazu top quality,0,UNKNOWN,0.0,0.0,0
54891,PALM ANGLES RAINBOW TRACK SHOR,PALM ANGLES RAINBOW TRACK SHOR,palm angles rainbow track shor,0,UNKNOWN,0.0,0.0,0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 brown black,590,HIGH,98.0,590.0,1.0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 dark brown,390,HIGH,81.0,260.0,0.6666666666666666
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 black brown,260,HIGH,100.0,260.0,1.0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 black and brown,210,HIGH,100.0,210.0,1.0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 brown and black,110,HIGH,97.0,110.0,1.0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',9060 brown black,70,HIGH,91.0,46.666666666666664,0.6666666666666666
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',nb 9060 brown black,50,HIGH,100.0,33.33333333333333,0.6666666666666665
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',9060 black brown,30,MEDIUM,52.0,20.0,0.6666666666666666
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance 9060 brown with black,10,HIGH,67.0,10.0,1.0
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance u9060brn dark brown,10,LOW,0.0,6.666666666666666,0.6666666666666666
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',u9060brn dark brown,10,UNKNOWN,0.0,3.333333333333333,0.3333333333333333
54901,New Balance 9060 'Brown Black' Reps,New Balance 9060 'Brown Black',new balance u9060brn brown black,0,UNKNOWN,0.0,0.0,0
54915,Gallery Dept Montecito Painted Print Jacket Reps,Gallery Dept Montecito Painted Print Jacket,gallery dept montecito painted print jacket,0,UNKNOWN,0.0,0.0,0
54941,"Denim Tears Cotton Wreath Sweatpants ""Dark Gray","Denim Tears Cotton Wreath Sweatpants ""Dark Gray",denim tears cotton wreath sweatpants dark gray,0,UNKNOWN,0.0,0.0,0
55080,Jordan 1 Retro High J Balvin (high quality version),Jordan 1 Retro High J Balvin (high quality version),jordan 1 retro high j balvin high quality version,0,UNKNOWN,0.0,0.0,0
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',air force 1 ambush black,320,HIGH,97.0,256.0,0.8
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',nike air force 1 ambush black,260,HIGH,86.0,208.0,0.8
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',nike air force 1 phantom black,320,HIGH,100.0,192.0,0.6
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',air force 1 phantom black,210,HIGH,100.0,126.0,0.6
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',ambush air force 1 black,140,MEDIUM,64.0,112.0,0.8
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',air force ambush black,140,HIGH,81.0,112.0,0.8
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',ambush af1 black,70,HIGH,77.0,28.0,0.4
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',black ambush air force 1,30,UNKNOWN,0.0,24.0,0.8
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',ambush x air force 1 low black,20,HIGH,95.0,20.0,1.0
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',af1 black phantom,70,HIGH,100.0,14.0,0.2
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',dv3464 001,390,MEDIUM,47.0,0.0,0.0
55140,AMBUSH x Air Force 1 Low 'Black' Reps,AMBUSH x Air Force 1 Low 'Black',dv3464 002,320,MEDIUM,50.0,0.0,0.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike air max scorpion lemon wash,90,HIGH,100.0,90.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',air max scorpion lemon wash,40,HIGH,85.0,40.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike scorpion lemon wash,50,HIGH,100.0,30.0,0.6
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike air max scorpion fk lemon wash,30,HIGH,78.0,30.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',air max scorpion flyknit lemon wash,20,HIGH,92.0,20.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike scorpion lemon,30,HIGH,100.0,12.0,0.4
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',women's air max scorpion lemon wash,10,HIGH,100.0,10.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',lemon wash air max scorpion,10,UNKNOWN,0.0,10.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',air max scorpion lemon wash on feet,10,HIGH,100.0,10.0,1.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike air max scorpion lemon,10,HIGH,100.0,8.0,0.8
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',air max lemon wash,10,HIGH,100.0,8.0,0.8
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',air max scorpion lemon,10,HIGH,100.0,8.0,0.8
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',lemon wash air max,10,HIGH,71.0,8.0,0.8
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike air max lemon wash,10,LOW,31.0,8.0,0.8
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',airmax scorpion lemon wash,10,UNKNOWN,0.0,6.0,0.6
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',lemon wash scorpion,10,UNKNOWN,0.0,6.0,0.6
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',scorpion lemon wash,10,MEDIUM,48.0,6.0,0.6
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',airmax lemon wash,10,HIGH,100.0,4.0,0.4
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike dj4701 001,20,HIGH,100.0,0.0,0.0
55166,Air Max Scorpion 'Lemon Wash',Air Max Scorpion 'Lemon Wash',nike air max scorpion lemon wash reviews,0,UNKNOWN,0.0,0.0,0
55293,Balenciaga Back Black 8-Letter Logo Printing T-Shirt Reps,Balenciaga Back Black 8-Letter Logo Printing T-Shirt,balenciaga back black 8 letter logo printing t shirt,0,UNKNOWN,0.0,0.0,0
55339,Sp5der Beluga Star Hoodie,Sp5der Beluga Star Hoodie,sp5der beluga star hoodie,0,UNKNOWN,0.0,0.0,0
55411,Gallery Dept French Tee,Gallery Dept French Tee,gallery dept french tee,390,HIGH,100.0,390.0,1.0
55411,Gallery Dept French Tee,Gallery Dept French Tee,gallery dept french logo tee,170,HIGH,86.0,170.0,1.0
55411,Gallery Dept French Tee,Gallery Dept French Tee,gallery dept french t shirt,40,HIGH,100.0,30.0,0.75
55424,"Denim Tears Cotton Wreath Sweatpants ""Light Gray","Denim Tears Cotton Wreath Sweatpants ""Light Gray",denim tears cotton wreath sweatpants light gray,0,UNKNOWN,0.0,0.0,0
55524,"Travis Scott x Air Jordan 1 Low OG ""Black Olive"" Reps","Travis Scott x Air Jordan 1 Low OG ""Black Olive""",travis scott x air jordan 1 low og black olive,390,HIGH,96.0,390.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',nike x billie eilish af 1 low sp sequoia,170,HIGH,100.0,113.33333333333333,0.6666666666666666
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',nike air force 1 low billie eilish sequoia,40,MEDIUM,59.0,40.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish x nike air force 1 low sequoia,40,HIGH,74.0,40.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish x air force 1 low sequoia,20,LOW,25.0,20.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',af1 billie eilish sequoia,40,MEDIUM,40.0,20.0,0.5
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish air force 1 low sequoia,20,MEDIUM,50.0,20.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',nike air force 1 low x billie eilish,20,HIGH,81.0,16.666666666666668,0.8333333333333334
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force low billie,20,MEDIUM,66.0,13.333333333333332,0.6666666666666666
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force 1 low sequoia,20,HIGH,78.0,13.333333333333332,0.6666666666666666
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish sequoia low,20,HIGH,93.0,13.333333333333332,0.6666666666666666
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force 1 low billie eilish sequoia,10,HIGH,100.0,10.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',nike x billie eilish air force 1 low sequoia,10,HIGH,100.0,10.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish af1 sequoia,20,HIGH,91.0,10.0,0.5
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish air force 1 sequoia low,10,UNKNOWN,0.0,10.0,1.0
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force 1 low billie sequoia,10,HIGH,76.0,8.333333333333334,0.8333333333333334
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force 1 low x billie eilish,10,HIGH,82.0,8.333333333333334,0.8333333333333334
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',air force billie eilish low,10,HIGH,100.0,8.333333333333334,0.8333333333333334
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',nike low billie,20,LOW,25.0,6.666666666666666,0.3333333333333333
55591,Billie Eilish x Air Force 1 Low 'Sequoia' Reps,Billie Eilish x Air Force 1 Low 'Sequoia',billie eilish af1 low sequoia,10,MEDIUM,35.0,6.666666666666666,0.6666666666666666
